INPUT,OUTPUT,ERROR,MIN,MAX,MIN_SEED,MAX_SEED
0.250977,0.638672,0.0113759,7.96547e-05,0.0205875,5,158
0.251953,0.639258,0.0114238,0.000239144,0.020747,5,158
0.25293,0.639551,0.0106095,0.000400742,0.0189554,824,158
0.253906,0.64082,0.010382,0.000412127,0.017166,5,216
0.254883,0.642871,0.0108873,0.000246353,0.021238,5,158
0.255859,0.642773,0.00992953,7.85098e-05,0.0194527,5,158
0.256836,0.642871,0.0102905,0.000885174,0.0196226,5,158
0.257812,0.642871,0.0103066,0.0016898,0.0197946,5,158
0.258789,0.644238,0.0106241,0.000539264,0.0199685,276,158
0.259766,0.644727,0.0101336,0.000613285,0.0181914,276,216
0.260742,0.64502,0.0100215,0.000185288,0.0183694,824,216
0.261719,0.646191,0.0100575,5.30586e-06,0.0205025,276,216
0.262695,0.647852,0.00909037,0.000176655,0.0197079,5,216
0.263672,0.647949,0.00890776,0.000360582,0.0198918,5,216
0.264648,0.646973,0.00871468,0.000546465,0.0151949,5,216
0.265625,0.648145,0.00878981,0.00073429,0.0163593,5,216
0.266602,0.648242,0.00838793,5.25168e-05,0.0175256,5,216
0.267578,0.648145,0.00737988,0.000139158,0.0147876,5,216
0.268555,0.649023,0.00729311,0.000643822,0.0140046,276,216
0.269531,0.649707,0.00675426,0.000528218,0.0151767,534,216
0.270508,0.651172,0.00659043,0.000250982,0.0143975,5,216
0.271484,0.651758,0.00625,5.17459e-05,0.0136201,276,216
0.272461,0.652637,0.00660271,0.000827211,0.0177275,824,216
0.273438,0.653711,0.00619561,0.000624263,0.0159773,824,216
0.274414,0.654492,0.00608221,0.000419475,0.0161821,824,216
0.275391,0.654102,0.00484024,0.000212858,0.0124825,5,216
0.276367,0.655176,0.00439276,4.42304e-06,0.0126909,5,216
0.277344,0.656152,0.00471334,0.000205819,0.0129011,5,216
0.27832,0.657324,0.00503587,0.000417858,0.0131132,5,216
0.279297,0.657715,0.00555479,0.000631684,0.0143036,445,216
0.280273,0.657813,0.00500056,0.000847285,0.0145192,445,216
0.28125,0.657813,0.00472274,8.80889e-05,0.01376,824,216
0.282227,0.660059,0.00522624,0.000307211,0.0149556,445,216
0.283203,0.661133,0.00550059,0.000528078,0.0151765,445,216
0.28418,0.661328,0.00591916,0.000750681,0.0153991,534,216
0.285156,0.66123,0.00576079,0.000975009,0.0146469,534,216
0.286133,0.662988,0.00589641,0.00022449,0.0129198,534,216
0.287109,0.663281,0.00554478,0.000452239,0.012171,534,216
0.288086,0.664844,0.00607307,0.000681684,0.0114239,534,216
0.289062,0.664746,0.00591878,0.000912816,0.011655,534,216
0.290039,0.665137,0.00605847,0.000169062,0.0118878,14,216
0.291016,0.664746,0.00592313,0.00154959,0.0122918,14,5
0.291992,0.664941,0.00601759,0.000639673,0.0130322,534,5
0.292969,0.665234,0.00601505,0.00107567,0.0127944,534,5
0.293945,0.666699,0.00640378,0.000836245,0.0128356,534,216
0.294922,0.666211,0.0056213,0.000381372,0.0123139,694,5
0.295898,0.666309,0.00498047,0.000352514,0.0120713,14,5
0.296875,0.666602,0.0046875,0.000108225,0.011827,694,445
0.297852,0.66748,0.00503554,0.000137669,0.0135342,694,5
0.298828,0.668066,0.00583875,0.00136172,0.0132867,824,5
0.299805,0.669141,0.00566406,0.00131889,0.0130376,534,5
0.300781,0.670215,0.00535276,0.000884886,0.00888074,694,445
0.301758,0.671973,0.00524,0.00113711,0.00894961,534,709
0.302734,0.67168,0.00524386,0.000414331,0.0113044,534,445
0.303711,0.672852,0.00546875,0.000306895,0.0120256,694,445
0.304688,0.673535,0.00556641,5.0014e-05,0.0117688,694,445
0.305664,0.674609,0.00574742,0.000208403,0.0129037,694,709
0.306641,0.675684,0.00594906,0.000468348,0.0131637,694,709
0.307617,0.676855,0.00649362,0.000729814,0.0134251,694,709
0.308594,0.676855,0.00713215,0.000992791,0.0136881,694,709
0.30957,0.677246,0.0079663,0.000280709,0.0139526,694,709
0.310547,0.677148,0.0078125,0.00152325,0.0122654,276,709
0.311523,0.67793,0.0078125,0.000814151,0.014486,276,709
0.3125,0.678223,0.00693359,0.0010831,0.00965909,276,445
0.313477,0.677539,0.00566406,0.000376951,0.00938867,276,445
0.314453,0.678125,0.00592492,0.000327728,0.0100934,276,5
0.31543,0.678613,0.00616322,5.43877e-05,0.0107966,276,5
0.316406,0.679297,0.00664062,0.000220403,0.0114983,276,445
0.317383,0.679688,0.0078125,0.00244976,0.0151284,824,5
0.318359,0.680469,0.0070717,0.000202259,0.0148507,276,5
0.319336,0.680859,0.00664062,7.68369e-05,0.0145716,276,5
0.320312,0.681152,0.00673828,0.000357353,0.0152676,276,5
0.321289,0.681348,0.00758699,0.00033728,0.0149857,276,445
0.322266,0.681641,0.00821391,5.39441e-05,0.0166555,276,445
0.323242,0.681641,0.00761719,0.000230791,0.0173473,276,445
0.324219,0.682813,0.00703125,0.000516917,0.0170612,276,445
0.325195,0.684082,0.00638208,0.000172133,0.0157971,824,5
0.326172,0.683984,0.00642196,0.000116757,0.0155082,709,5
0.327148,0.685254,0.00665688,0.00138358,0.015218,709,5
0.328125,0.684766,0.00689152,0.000698643,0.0159029,709,5
0.329102,0.685352,0.00702824,0.000991627,0.0156099,158,5
0.330078,0.685645,0.00726234,0.000309398,0.0162922,709,445
0.331055,0.685742,0.00784008,0.000371486,0.0159965,276,445
0.332031,0.686328,0.00805249,7.44696e-05,0.0156995,276,445
0.333008,0.688379,0.00742998,0.000752685,0.0154011,709,445
0.333984,0.688867,0.00740777,0.000453013,0.0151015,709,445
0.334961,0.690137,0.00718972,0.000152023,0.0138239,709,445
0.335938,0.690039,0.0079477,0.000826283,0.0144982,709,445
0.336914,0.690137,0.00890048,0.00149924,0.0171242,534,14
0.337891,0.691406,0.00829023,0.00119433,0.0168193,534,14
0.338867,0.691992,0.00836307,0.000888133,0.0165131,534,14
0.339844,0.692871,0.00814241,0.000580646,0.0171822,534,14
0.34082,0.694141,0.00850719,0.00027188,0.01785,534,14
0.341797,0.695117,0.00839844,3.81612e-05,0.0185165,709,14
0.342773,0.698535,0.00751953,0.000349471,0.0198807,534,158
0.34375,0.69873,0.00791016,0.000662042,0.0192167,709,158
0.344727,0.700488,0.00830092,6.92054e-07,0.0234368,534,158
0.345703,0.701074,0.00810547,0.00129095,0.0237519,709,158
0.34668,0.701562,0.0078125,0.00063071,0.0221151,534,158
0.347656,0.702051,0.00732988,0.00192483,0.0224326,709,158
0.348633,0.703516,0.00800781,0.00224363,0.0217749,709,158
0.349609,0.703906,0.00820313,0.00158709,0.0220949,276,158
